gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
893491629																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_425_1_1		Tembrock, Günter																																	1960-07-18 19:30																						DE					Zoo Dresden																																																																				Uncia uncia Schreber, 1775																												
893491628																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_772_2_1		Tembrock, Günter																																	1963-03-09 14:30																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491627																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_761_2_1		Tembrock, Günter																																	1963-02-02 14:30																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491626																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_755_1_1		Tembrock, Günter																																	1962-12-08 15:00																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491625																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_776_4_1		Tembrock, Günter																																	1963-03-30 15:30																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491622																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_1177_8_1		Tembrock, Günter																																	1967-11-18 13:00																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491621																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_747_1_1		Tembrock, Günter																																	1962-11-06 17:30																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491620																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_1003_11_1		Tembrock, Günter																																	1965-08-09 20:15																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893491619																																																											MfN	TSA			Sound Recording					TSA:Uncia_uncia_S_1227_2_1		Tembrock, Günter																																	1968-12-22  9:30																						DE					Tierpark Berlin																																																																				Uncia uncia Schreber, 1775																												
893485216																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_V_1400_18_2		Tembrock, Günter																																	1978-11-18 12:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485215																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_492_3_1		Tembrock, Günter																																	1960-12-28 14:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485214																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_V_1510_25_2		Tembrock, Günter																																	1982-10-09 11:19																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485213																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_V_1564_26_2		Tembrock, Günter																																	1982-12-24 11:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485212																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_1319_2_1		Tembrock, Günter																																	1974-04-01  8:30																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485211																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_673_3_1		Tembrock, Günter																																	1962-01-06 14:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485210																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_D_18_40_2		Tembrock, Günter																																	1967-09-10 17:00																						CZ					Zoo Prag																																																																				Neofelis nebulosa Griffith, 1821																												
893485209																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_448_1_1		Tembrock, Günter																																	1960-11-06 15:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485208																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_284_1_1		Tembrock, Günter																																	1959-08-05 18:50																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485207																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_247_1_1		Tembrock, Günter																																	1959-05-02 13:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485206																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_678_2_1		Tembrock, Günter																																	1962-01-28 13:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485205																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_448_3_1		Tembrock, Günter																																	1960-11-06 15:00																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893485204																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_1254_10_1		Tembrock, Günter																																	1969-09-26  8:15																						DE					Zoo Leipzig																																																																				Neofelis nebulosa Griffith, 1821																												
893485203																																																											MfN	TSA			Sound Recording					TSA:Neofelis_nebulosa_S_278_2_1		Tembrock, Günter																																	1959-07-24 20:30																						DE					Tierpark Berlin																																																																				Neofelis nebulosa Griffith, 1821																												
893482040																																																											MfN	TSA			Sound Recording					TSA:Martes_martes_V_1663_2_1		Tembrock, Günter																																	1986-10-04  9:00																						DE					Tierpark Berlin																																																																				Martes martes Linnaeus, 1758																												
893482039																																																											MfN	TSA			Sound Recording					TSA:Martes_martes_S_1006_1_1		Schubert, Michael																																	1965-05-21																						DE					Lewitz																																																																				Martes martes Linnaeus, 1758																												
893481857																																																											MfN	TSA			Sound Recording					TSA:Lynx_canadensis_S_1304_17_1		Tembrock, Günter																																	1972-05-19 12:25																						DE					Zoopark Erfurt																																																																				Lynx canadensis Kerr, 1792																												
893481856																																																											MfN	TSA			Sound Recording					TSA:Lynx_canadensis_S_1304_20_2		Tembrock, Günter																																	1972-05-19 12:47																						DE					Zoopark Erfurt																																																																				Lynx canadensis Kerr, 1792																												
893481855																																																											MfN	TSA			Sound Recording					TSA:Lynx_canadensis_S_1304_28_2		Tembrock, Günter																																	1972-05-19 15:05																						DE					Zoopark Erfurt																																																																				Lynx canadensis Kerr, 1792																												
893481854																																																											MfN	TSA			Sound Recording					TSA:Lynx_lynx_S_1343_10_2		Tembrock, Günter																																	1975-12-05 12:03																						DE					Zoo Rostock																																																																				Lynx lynx Linnaeus, 1758																												
893481853																																																											MfN	TSA			Sound Recording					TSA:Lynx_canadensis_S_1304_10_1		Tembrock, Günter																																	1972-05-19 10:08																						DE					Zoopark Erfurt																																																																				Lynx canadensis Kerr, 1792																												
893481852																																																											MfN	TSA			Sound Recording					TSA:Lynx_canadensis_S_1304_7_1		Tembrock, Günter																																	1972-05-19 10:00																						DE					Zoopark Erfurt																																																																				Lynx canadensis Kerr, 1792																												
893481447																																																											MfN	TSA			Sound Recording					TSA:Lutra_lutra_S_778_2_1		TSA																																	1963-04-07																						DE					Tierpark Berlin																																																																				Lutra lutra Linnaeus, 1758																												
893481443																																																											MfN	TSA			Sound Recording					TSA:Lutra_lutra_S_841_1_1		Tembrock, Günter																																	1964-01-11																						DE					Tierpark Berlin																																																																				Lutra lutra Linnaeus, 1758																												
893481442																																																											MfN	TSA			Sound Recording					TSA:Lutra_lutra_S_836_7_1		Tembrock, Günter																																	1963-12-08																						DE					Tierpark Berlin																																																																				Lutra lutra Linnaeus, 1758																												
893481441																																																											MfN	TSA			Sound Recording					TSA:Lutra_lutra_V_1547_21_2		Tembrock, Günter																																	1983-12-17 11:52																						DE					Tierpark Berlin																																																																				Lutra lutra Linnaeus, 1758																												
893481440																																																											MfN	TSA			Sound Recording					TSA:Lutra_lutra_S_779_3_1		Tembrock, Günter																																	1963-04-13 12:00																						DE					Tierpark Berlin																																																																				Lutra lutra Linnaeus, 1758																												
893470448																																																											MfN	TSA			Sound Recording					TSA:Felis_silvestris_f_domestica_DIG_0172_6_1		Güttler, Julia																																	2013-12-30 12:58																						DE					Berlin-Kreuzberg																																																																				Felis silvestris f. domestica (Linnaeus, 1758)																												
893470447																																																											MfN	TSA			Sound Recording					TSA:Felis_silvestris_f_domestica_DIG_0172_11_1		Güttler, Julia																																	2013-12-28 15:45																						DE					Berlin-Kreuzberg																																																																				Felis silvestris f. domestica (Linnaeus, 1758)																												
893458337																																																											MfN	TSA			Sound Recording					TSA:Chrysocyon_brachyurus_S_1307_2_21		Lippert, Wolfgang																																	1973-01-02																						DE					Tierpark Berlin																																																																				Chrysocyon brachyurus Illiger, 1815																												
893458336																																																											MfN	TSA			Sound Recording					TSA:Chrysocyon_brachyurus_S_1126_3_1		Tembrock, Günter																																	1966-10-30 12:30																						DE					Tierpark Berlin																																																																				Chrysocyon brachyurus Illiger, 1815																												
893456629																																																											MfN	TSA			Sound Recording					TSA:Canis_lupus_S_231_1_1		Heydecke, Rolf																																	1957-03-04																						DE					Zoo Halle																																																																				Canis lupus Linnaeus, 1758																												
893395252																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1242_6_1		Tembrock, Günter																																	1969-05-03 11:30																						DE					Zoo Leipzig																																																																				Acinonyx jubatus Schreber, 1775																												
893395251																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1121_3_1		Tembrock, Günter																																	1966-10-22 15:45																						DE					Zoo Leipzig																																																																				Acinonyx jubatus Schreber, 1775																												
893395250																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_V_1502_31_2		Tembrock, Günter																																	1980-04-12 15:24																						DE					Zoo Halle																																																																				Acinonyx jubatus Schreber, 1775																												
893395249																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1367_15_2		Tembrock, Günter																																	1977-09-06 14:00																						DE					Zoo Halle																																																																				Acinonyx jubatus Schreber, 1775																												
893395247																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1121_4_1		Tembrock, Günter																																	1966-10-22 15:45																						DE					Zoo Leipzig																																																																				Acinonyx jubatus Schreber, 1775																												
893395246																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_V_1522_9_1		Tembrock, Günter																																	1983-04-09 15:35																						DE					Zoo Halle																																																																				Acinonyx jubatus Schreber, 1775																												
893395245																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1304_19_2		Tembrock, Günter																																	1972-05-19 nachm																						DE					Zoopark Erfurt																																																																				Acinonyx jubatus Schreber, 1775																												
893395244																																																											MfN	TSA			Sound Recording					TSA:Acinonyx_jubatus_S_1121_5_1		Tembrock, Günter																																	1966-10-22 15:45																						DE					Zoo Leipzig																																																																				Acinonyx jubatus Schreber, 1775																												
779870381																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1239_2_2		Tembrock, Günter																																	1969-03-22 10:00																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870380																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1194_4_1		Tembrock, Günter																																	1968-03-09 12:00																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870379																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1181_3_1		Tembrock, Günter																																	1967-12-16 10:00																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870378																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1179_3_1		Tembrock, Günter																																	1967-12-02																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870377																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1133_10_1		Tembrock, Günter																																	1966-12-11 13:00																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870376																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1124_5_1		Altmann, Dagmar																																	1966-10-19																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870375																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1124_3_1		Altmann, Dagmar																																	1966-08-23																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870373																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1118_2_1		Altmann, Dagmar																																	1966-06-06																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870372																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1059_2_1		Tembrock, Günter																																	1966-03-05 14:30																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
779870371																																																											MfN	TSA			Sound Recording					TSA:Vulpes_zerda_S_1038_8_1		Tembrock, Günter																																	1965-11-06 12:00																						DE					Tierpark Berlin																																																																				Vulpes zerda Zimmermann, 1780																												
